============================================================
AEIN Training -- BIRD Dataset
Device: cuda | Epochs: 200 | LR: 0.001
Epoch  51 | Train: 1.3704 | Test: 1.3698  
Epoch  52 | Train: 1.3423 | Test: 1.3479 *
Epoch  53 | Train: 1.3567 | Test: 1.3496  
Epoch  54 | Train: 1.3604 | Test: 1.3569  
Epoch  55 | Train: 1.3290 | Test: 1.3254 *
Epoch  56 | Train: 1.3481 | Test: 1.3509  
Epoch  57 | Train: 1.3382 | Test: 1.3382  
Epoch  58 | Train: 1.3527 | Test: 1.3579  
Epoch  59 | Train: 1.3434 | Test: 1.3366  
Epoch  60 | Train: 1.3329 | Test: 1.3347  
Epoch  61 | Train: 1.3316 | Test: 1.3378  
Epoch  62 | Train: 1.3311 | Test: 1.3371  
Epoch  63 | Train: 1.3413 | Test: 1.3413  
Epoch  64 | Train: 1.3531 | Test: 1.3517  
Epoch  65 | Train: 1.3353 | Test: 1.3419  
Epoch  66 | Train: 1.3288 | Test: 1.3272  
Epoch  67 | Train: 1.3331 | Test: 1.3415  
Epoch  68 | Train: 1.3362 | Test: 1.3332  
Epoch  69 | Train: 1.3396 | Test: 1.3360  
Epoch  70 | Train: 1.3192 | Test: 1.3218 *
Epoch  71 | Train: 1.3102 | Test: 1.3092 *
Epoch  72 | Train: 1.3265 | Test: 1.3164  
Epoch  73 | Train: 1.3128 | Test: 1.3112  
Epoch  74 | Train: 1.2998 | Test: 1.3017 *
Epoch  75 | Train: 1.3191 | Test: 1.3150  
Epoch  76 | Train: 1.3226 | Test: 1.3228  
Epoch  77 | Train: 1.3028 | Test: 1.3005 *
Epoch  78 | Train: 1.3143 | Test: 1.3119  
Epoch  79 | Train: 1.3063 | Test: 1.3006  
Epoch  80 | Train: 1.3086 | Test: 1.3051  
Epoch  81 | Train: 1.3157 | Test: 1.3126  
Epoch  82 | Train: 1.3141 | Test: 1.3033  
Epoch  83 | Train: 1.2998 | Test: 1.3013  
Epoch  84 | Train: 1.3060 | Test: 1.2986 *
Epoch  85 | Train: 1.2996 | Test: 1.2970 *
Epoch  86 | Train: 1.3008 | Test: 1.3034  
Epoch  87 | Train: 1.2816 | Test: 1.2801 *
Epoch  88 | Train: 1.2898 | Test: 1.2929  
Epoch  89 | Train: 1.2989 | Test: 1.2959  
Epoch  90 | Train: 1.2833 | Test: 1.2807  
Epoch  91 | Train: 1.2775 | Test: 1.2849  
Epoch  92 | Train: 1.2876 | Test: 1.2879  
Epoch  93 | Train: 1.2804 | Test: 1.2778 *
Epoch  94 | Train: 1.2819 | Test: 1.2848  
Epoch  95 | Train: 1.2877 | Test: 1.2826  
Epoch  96 | Train: 1.2752 | Test: 1.2733 *
Epoch  97 | Train: 1.2880 | Test: 1.2766  
Epoch  98 | Train: 1.2660 | Test: 1.2625 *
Epoch  99 | Train: 1.2709 | Test: 1.2714  
Epoch 100 | Train: 1.2843 | Test: 1.2844  
Epoch 101 | Train: 1.2827 | Test: 1.2849  
Epoch 102 | Train: 1.2685 | Test: 1.2710  
Epoch 103 | Train: 1.2630 | Test: 1.2627  
Epoch 104 | Train: 1.2648 | Test: 1.2637  
Epoch 105 | Train: 1.2607 | Test: 1.2507 *
Epoch 106 | Train: 1.2701 | Test: 1.2614  
Epoch 107 | Train: 1.2561 | Test: 1.2546  
Epoch 108 | Train: 1.2743 | Test: 1.2787  
Epoch 109 | Train: 1.2460 | Test: 1.2487 *
Epoch 110 | Train: 1.2625 | Test: 1.2591  
Epoch 111 | Train: 1.2611 | Test: 1.2624  
Epoch 112 | Train: 1.2416 | Test: 1.2438 *
Epoch 113 | Train: 1.2612 | Test: 1.2589  
Epoch 114 | Train: 1.2387 | Test: 1.2389 *
Epoch 115 | Train: 1.2672 | Test: 1.2566  
Epoch 116 | Train: 1.2518 | Test: 1.2503  
Epoch 117 | Train: 1.2345 | Test: 1.2387 *
Epoch 118 | Train: 1.2469 | Test: 1.2444  
Epoch 119 | Train: 1.2434 | Test: 1.2458  
Epoch 120 | Train: 1.2310 | Test: 1.2349 *
Epoch 121 | Train: 1.2367 | Test: 1.2335 *
Epoch 122 | Train: 1.2243 | Test: 1.2260 *
Epoch 123 | Train: 1.2467 | Test: 1.2391  
Epoch 124 | Train: 1.2407 | Test: 1.2356  
Epoch 125 | Train: 1.2281 | Test: 1.2318  
Epoch 126 | Train: 1.2366 | Test: 1.2290  
Epoch 127 | Train: 1.2383 | Test: 1.2359  
Epoch 128 | Train: 1.2457 | Test: 1.2459  
Epoch 129 | Train: 1.2326 | Test: 1.2311  
Epoch 130 | Train: 1.2371 | Test: 1.2256 *
Epoch 131 | Train: 1.2254 | Test: 1.2324  
Epoch 132 | Train: 1.2241 | Test: 1.2219 *
Epoch 133 | Train: 1.2193 | Test: 1.2260  
Epoch 134 | Train: 1.2012 | Test: 1.2107 *
Epoch 135 | Train: 1.2188 | Test: 1.2193  
Epoch 136 | Train: 1.2159 | Test: 1.2197  
Epoch 137 | Train: 1.2013 | Test: 1.2115  
Epoch 138 | Train: 1.2187 | Test: 1.2169  
Epoch 139 | Train: 1.2223 | Test: 1.2183  
Epoch 140 | Train: 1.2187 | Test: 1.2119  
Epoch 141 | Train: 1.2075 | Test: 1.2108  
Epoch 142 | Train: 1.2050 | Test: 1.2079 *
Epoch 143 | Train: 1.2007 | Test: 1.2000 *
Epoch 144 | Train: 1.2065 | Test: 1.2083  
Epoch 145 | Train: 1.2051 | Test: 1.2032  
Epoch 146 | Train: 1.2115 | Test: 1.2113  
Epoch 147 | Train: 1.1985 | Test: 1.2015  
Epoch 148 | Train: 1.1955 | Test: 1.2018  
Epoch 149 | Train: 1.2006 | Test: 1.2003  
Epoch 150 | Train: 1.2108 | Test: 1.2061  
Epoch 151 | Train: 1.1983 | Test: 1.2019  
Epoch 152 | Train: 1.1936 | Test: 1.1993 *
Epoch 153 | Train: 1.1988 | Test: 1.1967 *
Epoch 154 | Train: 1.2018 | Test: 1.1918 *
Epoch 155 | Train: 1.1855 | Test: 1.1950  
Epoch 156 | Train: 1.1917 | Test: 1.1937  
Epoch 157 | Train: 1.1930 | Test: 1.1907 *
Epoch 158 | Train: 1.1805 | Test: 1.1907 *
Epoch 159 | Train: 1.1885 | Test: 1.1847 *
Epoch 160 | Train: 1.2004 | Test: 1.1909  
Epoch 161 | Train: 1.1808 | Test: 1.1911  
Epoch 162 | Train: 1.1773 | Test: 1.1868  
Epoch 163 | Train: 1.1893 | Test: 1.1880  
Epoch 164 | Train: 1.1892 | Test: 1.1791 *
Epoch 165 | Train: 1.1734 | Test: 1.1829  
Epoch 166 | Train: 1.1771 | Test: 1.1807  
Epoch 167 | Train: 1.1768 | Test: 1.1791 *
Epoch 168 | Train: 1.1740 | Test: 1.1812  
Epoch 169 | Train: 1.1864 | Test: 1.1774 *
Epoch 170 | Train: 1.1745 | Test: 1.1735 *
Epoch 171 | Train: 1.1714 | Test: 1.1748  
Epoch 172 | Train: 1.1752 | Test: 1.1748  
Epoch 173 | Train: 1.1789 | Test: 1.1701 *
Epoch 174 | Train: 1.1720 | Test: 1.1729  
Epoch 175 | Train: 1.1648 | Test: 1.1688 *
Epoch 176 | Train: 1.1708 | Test: 1.1716  
Epoch 177 | Train: 1.1680 | Test: 1.1689  
Epoch 178 | Train: 1.1676 | Test: 1.1682 *
Epoch 179 | Train: 1.1665 | Test: 1.1674 *
Epoch 180 | Train: 1.1699 | Test: 1.1665 *
Epoch 181 | Train: 1.1596 | Test: 1.1639 *
Epoch 182 | Train: 1.1578 | Test: 1.1615 *
Epoch 183 | Train: 1.1649 | Test: 1.1606 *
Epoch 184 | Train: 1.1690 | Test: 1.1612  
Epoch 185 | Train: 1.1639 | Test: 1.1638  
Epoch 186 | Train: 1.1553 | Test: 1.1572 *
Epoch 187 | Train: 1.1510 | Test: 1.1585  
Epoch 188 | Train: 1.1588 | Test: 1.1574  
Epoch 189 | Train: 1.1525 | Test: 1.1563 *
Epoch 190 | Train: 1.1641 | Test: 1.1552 *
Epoch 191 | Train: 1.1510 | Test: 1.1551 *
Epoch 192 | Train: 1.1589 | Test: 1.1542 *
Epoch 193 | Train: 1.1556 | Test: 1.1531 *
Epoch 194 | Train: 1.1576 | Test: 1.1538  
Epoch 195 | Train: 1.1510 | Test: 1.1537  
Epoch 196 | Train: 1.1488 | Test: 1.1528 *
Epoch 197 | Train: 1.1569 | Test: 1.1510 *
Epoch 198 | Train: 1.1514 | Test: 1.1513  
Epoch 199 | Train: 1.1523 | Test: 1.1495 *
Epoch 200 | Train: 1.1450 | Test: 1.1496  
============================================================
Best  Test RMSE:  1.1500  (Epoch 187)
Final Train RMSE: 1.1450
============================================================
